"id_echouage","id_mammifere","code_exam","code_capt","info_etat","date_obs","date_echou","localisation","esp_id","code_sexe","long_cm","age_age_mini","age_age","age_age_maxi","prec_long","lb_nom","num_collec","prelevement_dispo","protocole","com_nom","com_coord_lat","com_coord_long","latitude","longitude","dept_code","code_zone","annee","SR","SR_num","TRUST"
7978,10998,2,30,"M FR",2003-01-22,"2003-01-22","ENTRE POINTE ESPAGNOLE ET LA BOUVERIE",31,1,"199","7",7.5,"7.5","Précise","Delphinus delphis","10301005","0","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2003,"M",1,NA
7986,11006,2,30,"M FR",2003-01-22,"2003-01-21","LUZERONDE",31,1,"198","6",6.5,"6.5","Précise","Delphinus delphis","10301004","0","NULL","NOIRMOUTIER-EN-L'ILE",47.02739,-2.25792,"NULL","NULL","85","A",2003,"M",1,NA
7992,11012,2,40,"M FR",2003-01-23,"2003-01-23","LES BECS",31,2,"173","2",3,"3","Précise","Delphinus delphis","10301007","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2003,"i",0,NA
8009,11030,2,0,"M FR",2003-01-28,"2003-01-27","NULL",31,1,"144","0.5",0.5,"0.5","Précise","Delphinus delphis","10301010","0","NULL","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2003,"i",0,NA
8016,11037,2,0,"M FR",2003-01-29,"2003-01-28","CROHOT DE CAVALE",31,1,"174","1",1.5,"1.5","Précise","Delphinus delphis","10301011","0","NULL","CARCANS",45.0802,-1.19073,"NULL","NULL","33","A",2003,"i",0,NA
8021,11042,1,30,"M FR",2003-01-30,"2003-01-29","LA JENNY",31,3,"198","11",12,"13","Précise","Delphinus delphis","10301018","0","NULL","LE PORGE",44.86654,-1.22105,"NULL","NULL","33","A",2003,"M G L",1,NA
8031,11053,1,30,"M FR",2003-01-31,"2003-01-30","NULL",31,2,"183","18",18,"19","Approximative","Delphinus delphis","10301014","0","NULL","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2003,"M R",1,NA
8031,11054,1,30,"M FR",2003-01-31,"2003-01-30","NULL",31,1,"182","3",3.5,"4","Précise","Delphinus delphis","10301017","0","NULL","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2003,"p",2,NA
8031,11055,1,30,"M FR",2003-01-31,"2003-01-30","NULL",31,1,"180","6",6.5,"6.5","Approximative","Delphinus delphis","10301015","0","NULL","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2003,"i",0,NA
8031,11056,1,30,"M FR",2003-01-31,"2003-01-30","NULL",31,2,"195","19",20,"21","Approximative","Delphinus delphis","10301016","0","NULL","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2003,"M R",1,NA
8067,11096,1,30,"M FR",2003-02-06,"NULL","NULL",31,2,"200","9",9,"10","Précise","Delphinus delphis","10302031","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2003,"p",2,NA
8067,11097,1,30,"M FR",2003-02-06,"2003-02-05","NULL",31,2,"192","18",19,"20","Précise","Delphinus delphis","10302027","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2003,"M R",1,NA
8067,11099,1,40,"M FR",2003-02-06,"2003-02-05","NULL",31,1,"183","7",7.5,"8","Précise","Delphinus delphis","10302028","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2003,"p",2,NA
8067,11100,1,40,"M FR",2003-02-06,"NULL","NULL",31,1,"208","10",11,"12","Précise","Delphinus delphis","10302025","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2003,"p",2,NA
8067,11101,1,40,"M FR",2003-02-06,"NULL","NULL",31,2,"190","4",4.5,"5","Précise","Delphinus delphis","10302030","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2003,"I",0,NA
8067,11102,1,40,"M FR",2003-02-06,"NULL","NULL",31,2,"193","7",7.5,"8","Précise","Delphinus delphis","10302029","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2003,"M R",1,NA
8069,11106,1,30,"M FR",2003-02-06,"NULL","NULL",31,1,"181","7",8,"9","Approximative","Delphinus delphis","10302026","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2003,"M R",1,NA
8070,11107,1,0,"M FR",2003-02-06,"2003-02-06","NULL",31,2,"198","12",12.5,"12.5","Précise","Delphinus delphis","10302038","0","NULL","AGON-COUTAINVILLE",49.0125,-1.5888,"44.0241","-1.59265","50","N",2003,"M R",1,NA
8103,11141,1,0,"M FR",2003-02-18,"2003-02-18","NULL",31,3,"200","18",19,"20","Précise","Delphinus delphis","10302039","0","NULL","LE CHATEAU-D'OLERON",45.88347,-1.19562,"45.4924","-1.1948","17","A",2003,"M G",1,NA
8232,11276,1,0,"M PU",2003-04-28,"2003-04-26","BESCHEE",31,1,"183","2",2.5,"3","Précise","Delphinus delphis","10304043","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2003,"p",2,NA
8236,11281,2,30,"M FR",2003-04-30,"NULL","L'OCEAN",31,1,"230","11",11.5,"12","Précise","Delphinus delphis","10304047","1","2","SAINT-BREVIN-LES-PINS",47.2393,-2.16974,"NULL","NULL","44","A",2003,"M",1,NA
9826,12984,1,40,"M FR",2006-01-23,"2006-01-20","ENTRE LA PEGE ET LES MOUETTES",31,1,"198","9",9.5,"10","Précise","Delphinus delphis","10601010","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2006,"M",1,NA
11283,14653,1,40,"M FR",2008-01-15,"2008-01-15","LES GOLLANDIERES",31,2,"193","NULL",6,"NULL","Précise","Delphinus delphis","10801001","1","NULL","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2008,"M",1,NA
11480,14864,2,0,"M FR",2008-03-03,"2008-03-02","LA GRIERE PLAGE CLEMENCEAU",31,3,"205","NULL",9.33333333333333,"NULL","Précise","Delphinus delphis","10803013","1","NULL","LA TRANCHE-SUR-MER",46.34606,-1.46728,"NULL","NULL","85","A",2008,"M GESTANTE",1,NA
11483,14867,1,0,"M FR",2008-03-04,"2008-03-04","LES DORAUX",31,2,"173","NULL",2.5,"NULL","Précise","Delphinus delphis","10803012","1","NULL","SAINT-CLEMENT-DES-BALEINES",46.23631,-1.5577,"NULL","NULL","17","A",2008,"I",0,NA
11521,14913,1,30,"M TP",2008-03-11,"NULL","BAIE D'YVES",31,3,"192","NULL",9.9,"NULL","Approximative","Delphinus delphis","10803019","1","NULL","YVES",46.03612,-1.05948,"NULL","NULL","17","A",2008,"M GESTANTE",1,NA
11551,14986,1,40,"M FR",2008-03-13,"NULL","MONTALIVET",31,2,"196","NULL",8.7,"NULL","Précise","Delphinus delphis","10803025","1","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2008,"M",1,NA
11682,15139,1,40,"M FR",2008-04-15,"NULL","GRANDE PLAGE",31,1,"201","NULL",10.9,"NULL","Précise","Delphinus delphis","10804075","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2008,"M",1,NA
12125,15598,2,30,"M FR",2009-01-23,"NULL","PLAGE DE LA PARACOU",31,3,"191","NULL",5,"NULL","Précise","Delphinus delphis","10901029","1","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2009,"M",1,NA
12482,15996,2,30,"M FR",2009-04-28,"NULL","DUNE 1",31,2,"192","NULL",6,"NULL","Précise","Delphinus delphis","10904102","1","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2009,"M",1,NA
12867,16406,1,40,"M PU",2010-03-02,"NULL","PLAGE DE LA FOSSE",31,2,"190","NULL",13.3095238095238,"NULL","Approximative","Delphinus delphis","11012069","1","2","BARBATRE",46.93028,-2.17158,"46.9","-2.15","85","A",2010,"M",1,NA
12961,16505,2,0,"M PU",2010-04-07,"NULL","NULL",31,2,"140","NULL",0.25,"NULL","Précise","Delphinus delphis","11004028","1","NULL","SAINT-CLEMENT-DES-BALEINES",46.23631,-1.5577,"NULL","NULL","17","A",2010,"I",0,NA
13344,16899,1,0,"M FR",2011-01-14,"NULL","PLAGE DE LA CROIX ROUGE",31,2,"142","NULL",1.5,"NULL","Précise","Delphinus delphis","11112151","1","2","BARBATRE",46.93028,-2.17158,"46.9333","-2.1666","85","A",2011,"I",0,NA
13359,16915,1,0,"M PU",2011-01-17,"NULL","LES MIELLES",31,1,"195","NULL",8.91666666666667,"NULL","Approximative","Delphinus delphis","11112138","1","2","GLATIGNY",49.2667,-1.6667,"NULL","NULL","50","N",2011,"M",1,NA
13366,16924,1,40,"M PU",2011-01-17,"NULL","NULL",31,1,"210","NULL",11.2857142857143,"NULL","Précise","Delphinus delphis","11101008","1","1","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2011,"I",0,NA
13416,16979,2,30,"M FR",2011-02-06,"NULL","JETEE DE BELISAIRE",31,1,"191","NULL",4,"NULL","Précise","Delphinus delphis","11111086","1","3","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2011,"M",1,NA
13509,17124,2,30,"M FR",2011-02-23,"NULL","CAP DE L'HOMY",31,2,"212","NULL",10.2,"NULL","Précise","Delphinus delphis","11102024","1","2","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2011,"M",1,NA
13515,17133,2,30,"M PU",2011-02-23,"NULL","CONTIS",31,2,"179","NULL",2.4,"NULL","Précise","Delphinus delphis","11102021","1","2","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2011,"I/P",2,NA
13941,17600,1,0,"M PU",2011-08-31,"NULL","PLAGE DES DUNES",31,2,"174","NULL",2.8,"NULL","Précise","Delphinus delphis","11108080","1","2","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2011,"I",0,NA
14183,17863,2,30,"M FR",2011-12-24,"NULL","PLAGE CENTRALE",31,2,"188","8.5",9,"9.5","Précise","Delphinus delphis","11112096","1","NULL","LACANAU",44.98592,-1.19751,"45","-1.2","33","A",2011,"I/P",2,NA
14320,18017,1,30,"M FR",2012-01-24,"2012-01-23","CELM",31,2,"NULL","NULL",2.15,"NULL","NULL","Delphinus delphis","11201009","1","2","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2012,"I",0,NA
14320,18020,1,30,"M PU",2012-01-24,"2012-01-23","CELM",31,2,"210","NULL",15.0833333333333,"NULL","Précise","Delphinus delphis","11201012","1","1","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2012,"M",1,NA
14323,18027,1,0,"M PU",2012-01-24,"2012-01-23","PLAGE",31,2,"146","NULL",0.85,"NULL","Approximative","Delphinus delphis","11212174","1","2","ONDRES",43.56603,-1.49677,"NULL","NULL","40","A",2012,"I",0,NA
14336,18050,1,30,"M PU",2012-01-25,"2012-01-21","NORD GALLEUNEYS",31,2,"196","NULL",6.8,"NULL","Précise","Delphinus delphis","11201005","1","2","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2012,"M",1,NA
14337,18051,1,30,"M FR",2012-01-25,"2012-01-23","LA LAGURE",31,2,"178","NULL",3.6,"NULL","Précise","Delphinus delphis","11201004","1","3","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2012,"I/P",2,NA
14577,18407,1,0,"M TP",2012-03-14,"2012-03-13","NULL",31,1,"210","NULL",5.49761904761905,"NULL","Précise","Delphinus delphis","11212157","1","2","SOORTS-HOSSEGOR",43.67081,-1.43774,"NULL","NULL","40","A",2012,"I",0,NA
14698,18556,1,0,"M FR",2012-04-11,"NULL","LA DIGUE",31,2,"192","NULL",9.23333333333333,"NULL","Précise","Delphinus delphis","11212159","1","2","TARNOS",43.53542,-1.51892,"NULL","NULL","40","A",2012,"M",1,NA
14792,18660,1,0,"M PU",2012-05-09,"2012-05-07","PLAGE DE SION",31,2,"129","NULL",0.1,"NULL","Précise","Delphinus delphis","11205051","1","3","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2012,"I",0,NA
14834,18704,1,0,"M FR",2012-05-23,"2012-05-22","PLAGE DES CASERNES",31,1,"NULL","NULL",17,"NULL","NULL","Delphinus delphis","11212164","1","2","SEIGNOSSE",43.70916,-1.43629,"NULL","NULL","40","A",2012,"M",1,NA
15046,18920,1,0,"M FR",2012-10-11,"2012-10-04","PLAGE DE PONT MAHE",31,2,"180","NULL",2.9875,"NULL","Précise","Delphinus delphis","11210091","1","2","ASSERAC",47.44025,-2.44183,"NULL","NULL","44","A",2012,"I",0,NA
15116,18991,1,40,"M PU",2012-11-21,"2012-11-20","BELLANGENET",31,2,"186","NULL",2.4,"NULL","Précise","Delphinus delphis","11211095","1","2","CLOHARS-CARNOET",47.76833,-3.56667,"NULL","NULL","29","A",2012,"P",2,NA
15213,19089,1,40,"M FR",2012-12-28,"2012-12-28","SUD CHM",31,1,"213","NULL",7.6,"NULL","Précise","Delphinus delphis","11212101","1","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2012,"M",1,NA
15307,19226,1,30,"M FR",2013-01-20,"2013-01-20","PLAGE CENTRALE",31,2,"194.5","NULL",9,"NULL","Précise","Delphinus delphis","11301006","1","NULL","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2013,"M",1,NA
15328,19258,2,0,"M FR",2013-01-24,"2013-01-23","PLAGE DU VEILLON",31,1,"188","NULL",5.6,"NULL","Précise","Delphinus delphis","11301007","1","NULL","TALMONT-SAINT-HILAIRE",46.45276,-1.69392,"NULL","NULL","85","A",2013,"M",1,NA
15540,19557,2,30,"M FR",2013-02-14,"2013-02-14","CASERNE",31,2,"122.5","NULL",0.1,"NULL","Précise","Delphinus delphis","11302044","1","NULL","SEIGNOSSE",43.70916,-1.43629,"NULL","NULL","40","A",2013,"I",0,NA
16027,20152,1,0,"V M",2013-06-21,"2013-06-20","DARSE CANAL DE TANCARVILLE",31,2,"146","NULL",1.1,"NULL","Précise","Delphinus delphis","11312181","1","2","TANCARVILLE",49.48434,0.46189,"NULL","NULL","76","N",2013,"I",0,NA
16419,21003,1,40,"M PU",2014-02-27,"2014-02-22","PLAGE NORD",31,2,"164","NULL",2.5,"NULL","Précise","Delphinus delphis","11402026","1","2","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2014,"I",0,NA
16420,21007,1,30,"M PU",2014-02-27,"2014-02-27","plage sud",31,2,"205","NULL",12.7333333333333,"NULL","Précise","Delphinus delphis","11402022","1","2","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2014,"M",1,NA
16626,21273,1,0,"M FR",2014-02-06,"2014-02-05","PLAGE CENTRALE",31,1,"199","NULL",9.91666666666667,"NULL","Précise","Delphinus delphis","11408166","1","2","SOULAC-SUR-MER",45.49397,-1.1423,"NULL","NULL","33","A",2014,"M",1,NA
16744,21406,1,0,"M PU",2014-03-05,"2014-03-04","LE PLATIN",31,1,"159","NULL",0.991666666666667,"NULL","Précise","Delphinus delphis","11403030","1","2","RIVEDOUX-PLAGE",46.15722,-1.27789,"NULL","NULL","17","A",2014,"I",0,NA
16827,21502,2,40,"M FR",2014-04-21,"2014-04-21","RN BANC D'ARGUIN",31,1,"149","NULL",0.7,"NULL","Précise","Delphinus delphis","11404035","1","2","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2014,"I",0,NA
16917,21609,1,40,"M FR",2014-05-10,"2014-05-09","LA FOSSE",31,3,"NULL","NULL",9.1,"NULL","NULL","Delphinus delphis","11412228","1","2","BARBATRE",46.93028,-2.17158,"46.8946","-2.1505","85","A",2014,"M GESTANTE",1,NA
17592,22345,1,0,"M PU",2015-01-16,"2015-01-15","PLAGE DES GRENETTES",31,3,"200","NULL",14,"NULL","Précise","Delphinus delphis","11501001","1","2","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2015,"M GESTANTE",1,NA
17748,22520,2,0,"M PU",2015-04-29,"2015-04-29","MONTAMER",31,2,"204","NULL",11,"NULL","Précise","Delphinus delphis","11504010","1","2","SAINTE-MARIE-DE-RE",46.15065,-1.3218,"NULL","NULL","17","A",2015,"M",1,NA
17824,22602,2,0,"M FR",2015-06-26,"2015-06-26","NULL",31,1,"160","NULL",1.1,"NULL","Précise","Delphinus delphis","11506016","1","2","CHATEAU-D'OLONNE",46.4818,-1.75916,"NULL","NULL","85","A",2015,"I",0,NA
19508,24518,2,30,"M PU",2016-02-09,"2016-02-09","GATS GRENEAUX",31,1,"220","NULL",14.1666666666667,"NULL","Précise","Delphinus delphis","11602004","1","1","JARD-SUR-MER",46.41741,-1.60616,"NULL","NULL","85","A",2016,"M",1,NA
19565,24578,2,30,"M PU",2016-02-09,"2016-02-09","NULL",31,1,"211","NULL",11.5833333333333,"NULL","Précise","Delphinus delphis","11602006","1","1","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2016,"M",1,NA
19613,24632,1,30,"M FR",2017-02-01,"NULL","SAUVETERRE",31,1,"157","NULL",2.28333333333333,"NULL","Précise","Delphinus delphis","11701004","1","2","OLONNE-SUR-MER",46.54852,-1.82203,"NULL","NULL","85","A",2017,"I",0,NA
19728,24801,1,40,"M FR",2017-02-07,"2017-02-05","NULL",31,3,"209","NULL",6.81666666666667,"NULL","Précise","Delphinus delphis","11702029","1","2","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2017,"M GESTANTE",1,NA
19816,24964,1,30,"M FR",2017-02-07,"NULL","NULL",31,2,"146","NULL",0.5,"NULL","Précise","Delphinus delphis","11702041","1","2","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2017,"I",0,NA
19822,25000,1,30,"M FR",2017-02-07,"NULL","NULL",31,2,"165","NULL",6,"NULL","Précise","Delphinus delphis","11702038","1","2","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2017,"M",1,NA
21163,26482,1,0,"M PU",2016-12-07,"2016-12-05","PLAGE DE LA CITADELLE",31,1,"151","NULL",1.10595238095238,"NULL","Précise","Delphinus delphis","11612041","1","2","LE CHATEAU-D'OLERON",45.88347,-1.19562,"NULL","NULL","17","A",2016,"I",0,NA
22203,27582,1,0,"M FR",2016-08-01,"2016-07-31","POINTE DE CHAUCRE",31,1,"156","NULL",0.4,"NULL","Précise","Delphinus delphis","11608035","1","2","SAINT-GEORGES-D'OLERON",45.97554,-1.39298,"NULL","NULL","17","A",2016,"I",0,NA
22484,27881,1,30,"M FR",2016-07-01,"2016-06-30","A LA DERIVE",31,1,"209","NULL",7.4,"NULL","Précise","Delphinus delphis","11607031","1","2","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2016,"M",1,NA
23299,28905,1,30,"M FR",2017-03-07,"2017-03-07","NULL",31,1,"204","NULL",5.3,"NULL","Précise","Delphinus delphis","11703119","1","2","LA TRANCHE-SUR-MER",46.34606,-1.46728,"NULL","NULL","85","A",2017,"M",1,NA
23307,28920,1,30,"M FR",2017-03-07,"2017-03-07","REPUBLIQUE",31,2,"162","NULL",0.2,"NULL","Précise","Delphinus delphis","11703114","1","2","TALMONT-SAINT-HILAIRE",46.45276,-1.69392,"NULL","NULL","85","A",2017,"I",0,NA
30547,38095,1,30,"M FR",2018-03-13,"2018-03-12","NULL",31,1,"191","NULL",5.125,"NULL","Précise","Delphinus delphis","11803031","1","2","SAINT-GILLES-CROIX-DE-VIE",46.69114,-1.934,"NULL","NULL","85","A",2018,"M",1,NA
31091,38843,1,30,"M FR",2019-03-07,"2019-03-06","NULL",31,2,"166","NULL",6.58333333333333,"NULL","Approximative","Delphinus delphis","11903081","1","2","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2019,"I",0,NA
